"1001","1001","3001","default","2024-07-11 01:57:41","2024-07-11 01:57:52","2024-07-11 02:01:50","249","238","NORMAL_CLEARING","4ddf6fd0-7b1a-4cb1-b2b2-7a0f5aa756fa","","1001","opus","opus"
"1001","1001","3001","default","2024-07-11 02:03:46","2024-07-11 02:03:56","2024-07-11 02:07:36","230","220","NORMAL_CLEARING","d3b34a93-06f8-477a-93d5-f2369241124d","","1001","opus","opus"
"1001","1001","3001","default","2024-07-11 02:09:14","2024-07-11 02:09:25","2024-07-11 02:13:21","247","236","NORMAL_CLEARING","1594d74c-d9fa-4cab-94f9-01631ec3b339","","1001","opus","opus"
"1001","1001","3001","default","2024-07-11 02:15:26","2024-07-11 02:15:36","2024-07-11 02:19:50","264","254","NORMAL_CLEARING","11b7b7bf-f634-4e82-b62b-89ff4131433a","","1001","opus","opus"
"1001","1001","3001","default","2024-07-25 00:23:08","2024-07-25 00:23:18","2024-07-25 00:24:23","75","65","NORMAL_CLEARING","8b520e33-3a84-4c42-bd6f-5d40fc61cf68","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 08:57:39","2024-07-31 08:57:49","2024-07-31 08:58:44","65","55","NORMAL_CLEARING","580851a8-2a68-45e5-8371-aaeba1aff6a6","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 09:19:51","2024-07-31 09:20:01","2024-07-31 09:22:18","147","137","NORMAL_CLEARING","d2baecd4-fdef-4bb3-9774-b7e1252af9c0","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 09:31:05","2024-07-31 09:31:15","2024-07-31 09:32:32","87","77","NORMAL_CLEARING","4bad5725-3120-4181-9f4b-63af994fe750","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 09:41:35","2024-07-31 09:41:45","2024-07-31 09:43:09","94","84","NORMAL_CLEARING","434f4b3b-d738-45ea-a8a0-6c005284dd1c","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 11:36:48","2024-07-31 11:36:58","2024-07-31 11:39:08","140","130","NORMAL_CLEARING","d08d6546-46c9-4c72-a4c5-187939ce8599","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 13:45:55","2024-07-31 13:46:06","2024-07-31 13:46:25","30","19","NORMAL_CLEARING","2231c89b-8783-49a0-a836-3b07f9d77bf6","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 14:35:32","2024-07-31 14:35:42","2024-07-31 14:36:57","85","75","NORMAL_CLEARING","dc574be3-10f4-4054-8f08-62aa1decd012","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 14:38:49","2024-07-31 14:38:59","2024-07-31 14:39:56","67","57","NORMAL_CLEARING","8514ea76-ad90-4bbe-844f-2c55b70e4957","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 15:20:12","2024-07-31 15:20:22","2024-07-31 15:24:09","237","227","NORMAL_CLEARING","66dc1891-b2a0-450b-9213-39280a0e8379","","1001","opus","opus"
"1001","1001","3001","default","2024-07-31 15:37:16","2024-07-31 15:37:27","2024-07-31 15:39:04","108","97","NORMAL_CLEARING","c0d78e84-261e-4a48-8873-c00cdb345ce6","","1001","opus","opus"
