"1000","1000","3001","default","2024-07-09 18:18:51","2024-07-09 18:19:01","2024-07-09 18:22:41","230","220","NORMAL_CLEARING","16e42d27-c733-45b4-875d-01ef84920a7d","","1000","opus","opus"
"1000","1000","1001","default","2024-07-09 18:23:54","2024-07-09 18:24:04","2024-07-09 18:24:05","11","1","NORMAL_CLEARING","8d7cabeb-8669-4d4b-b7a7-6045243fe3f3","401054f3-3a18-402f-a9e4-16b732e44c01","1000","opus","opus"
"1000","1000","3001","default","2024-07-09 19:44:45","2024-07-09 19:44:56","2024-07-09 19:45:42","57","46","NORMAL_CLEARING","ea40cd40-8659-4497-9fbc-94b3b5a6ebda","","1000","opus","opus"
"1000","1000","3001","default","2024-07-09 19:50:46","2024-07-09 19:50:56","2024-07-09 19:52:10","84","74","NORMAL_CLEARING","459c8cf7-4306-442a-a571-f501faea536e","","1000","opus","opus"
"1000","1000","3001","default","2024-07-09 19:55:04","2024-07-09 19:55:14","2024-07-09 19:58:21","197","187","NORMAL_CLEARING","45f1bc6c-04d0-45c2-8510-66a5d9b9c683","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 20:16:01","2024-07-10 20:16:11","2024-07-10 20:19:48","227","217","NORMAL_CLEARING","0dcf4677-10d9-4a62-be7c-e4c4df2a1168","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 20:32:27","2024-07-10 20:32:37","2024-07-10 20:35:02","155","145","NORMAL_CLEARING","9a913783-41d4-46d6-8896-4fd7ef39680a","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 21:55:14","2024-07-10 21:55:24","2024-07-10 21:55:58","44","34","NORMAL_CLEARING","391b915f-6de3-4dc0-a0da-67d5137780cb","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 22:11:16","2024-07-10 22:11:26","2024-07-10 22:12:20","64","54","NORMAL_CLEARING","5a5bf5f5-d219-4f21-b7b2-0835d4806401","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 22:27:27","2024-07-10 22:27:38","2024-07-10 22:30:42","195","184","NORMAL_CLEARING","ebf11dc3-5faa-42ee-9ee9-50cae990b62d","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 22:33:57","2024-07-10 22:34:07","2024-07-10 22:35:39","102","92","NORMAL_CLEARING","1401078d-9208-48b3-9e3c-ab297fd4a2ae","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 22:35:53","2024-07-10 22:36:03","2024-07-10 22:39:08","195","185","NORMAL_CLEARING","a09c9e8c-a205-4bfb-9a98-87e356095130","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 22:52:24","2024-07-10 22:52:34","2024-07-10 22:53:13","49","39","NORMAL_CLEARING","1a2f9e9f-619b-496c-af11-0c6cddcde1fc","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 22:54:16","2024-07-10 22:54:26","2024-07-10 22:57:24","188","178","NORMAL_CLEARING","9ec8051d-d75e-419d-8835-4dacd5480510","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 23:29:12","2024-07-10 23:29:22","2024-07-10 23:33:17","245","235","NORMAL_CLEARING","f80b8f59-04ff-4cbd-9f3d-99bff1aca933","","1000","opus","opus"
"1000","1000","3001","default","2024-07-10 23:36:11","","2024-07-10 23:36:21","10","0","INCOMPATIBLE_DESTINATION","44a09767-bf33-4ea5-aafc-df4200e50a2d","","1000","opus","opus"
